title,pubDate,link,description,imageLink,imageDescription
"Qantas grounds Boeing 737 plane with crack, inspects others","Thu, 31 Oct 2019 02:17:26 -0400",https://news.yahoo.com/qantas-grounds-boeing-737-plane-crack-inspects-others-013140640.html,"Australian flag carrier Qantas said Thursday it had grounded one Boeing 737NG due to a structural crack, and was urgently inspecting 32 others for the flaw.  The grounding is the latest safety concern for Boeing, as it reels from two 737 MAX crashes that killed 346 people and highlighted problems with the planes' flight handling software.  The US aviation authority this month ordered checks of Boeing 737NG planes that had flown more than 30,000 times.",http://l2.yimg.com/uu/api/res/1.2/QdlwI7FUT2UCdKbRpn0jtw--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/http://media.zenfs.com/en_us/News/afp.com/dbb7d54772fd3991e089d08482d5f8d74f73dff6.jpg,"Qantas grounds Boeing 737 plane with crack, inspects others"
"KGB Judged ‘Comrade V.V. Putin’ a Disciplined, Conscientious Spy","Thu, 31 Oct 2019 06:46:29 -0400",https://news.yahoo.com/kgb-judged-comrade-v-v-104629972.html,"(Bloomberg) -- Russian President Vladimir Putin was “prompt, disciplined and conscientious” as a spy in the KGB, according to a declassified profile from the Soviet Union’s feared security service.“Comrade V.V. Putin constantly improves his ideological and political standards,” according to the document exhibited at the Central State Archive for Historical-Political Documents of St. Petersburg, the Russian leader’s home city. “He’s actively engaged in party education work.”The profile, which is also on show at a Moscow exhibition of “outstanding figures” of modern Russian history, describes Putin as “morally upstanding” and enjoying “well-deserved authority among colleagues,” noting that he won a judo championship in 1978.Putin joined the KGB in 1975 after graduating from the law faculty of Leningrad State University, located in what’s now St. Petersburg, and served as a spy for more than 15 years until the Soviet Union’s collapse in 1991. Putin asked to become a KGB officer even before he finished school, according to his Kremlin biography, which cites him saying his view of the organization “was based on idealistic stories I heard about intelligence.”He served in Dresden in East Germany from 1985 until 1990, rising to the rank of lieutenant colonel during a largely undistinguished stint, and was awarded a bronze medal for service to the National People’s Army of the German Democratic Republic. He headed the Federal Security Service, the main successor agency of the KGB, in 1998-1999 before President Boris Yeltsin made him prime minister and named Putin as his chosen successor. Putin was elected president in 2000.The KGB’s appraisal of Putin, which appears to be from the late 1970s or early 1980s, was absolutely standard and showed that he hadn’t stood out or achieved anything in particular, according to Alexei Kondaurov, a former KGB general. “Usually we wrote ‘morally upstanding’ when there was nothing else to say,” he said.Still, there’s been “colossal” public interest in the document, shown as part of commemorations of the archive’s 90th anniversary, said Olga Bobrova, deputy head of the institution.To contact the reporters on this story: Irina Reznik in Moscow at ireznik@bloomberg.net;Henry Meyer in Moscow at hmeyer4@bloomberg.netTo contact the editors responsible for this story: Gregory L. White at gwhite64@bloomberg.net, Tony Halpin, Paul AbelskyFor more articles like this, please visit us at bloomberg.com©2019 Bloomberg L.P.",http://l.yimg.com/uu/api/res/1.2/kJfS_a3lsxwsLmK3nqmkSw--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media.zenfs.com/en/bloomberg_politics_602/3343959f3d0120edaf7d32af41ccf2fc,"KGB Judged ‘Comrade V.V. Putin’ a Disciplined, Conscientious Spy"
Why the Tories are cruising toward a big win in Britain,"Thu, 31 Oct 2019 05:50:02 -0400",https://news.yahoo.com/why-tories-cruising-toward-big-095002680.html,"The polling is clear. Over the more than three years since they voted to leave the European Union, British voters have come to regret their choice. Polls consistently show a several-point margin in favor of Remain, only one in three voters will endorse the proposition that getting Brexit over with is better than further delay, and two thirds believe that a no-deal Brexit should require another referendum.So why are Boris Johnson's Tories, running on a clearer stance for Brexit than ever before, currently projected to win a decisive victory in the December election?The simplest answer is: the opposition is divided. But that answer obscures more than it reveals, because it presumes that the question of Brexit is as dominant among the opposition as it is among the Tories. And the division of the opposition itself proves that this is not the case. On the contrary: Brexit is a truly existential question for a far larger fraction of Leave voters than it is of Remain voters, and that has had and continues to have material electoral consequences.Consider the largest opposition party. Labour under Jeremy Corbin has trended in an overwhelmingly left-wing direction, not only on economic matters but also on immigration and foreign policy. A ""no enemies on the left"" approach has even seen extremist illiberal and anti-Semitic elements gain a greater foothold within the party. But on Brexit, Corbyn has taken a somewhat ambiguous stance, reflecting the fact that while a majority of Labourites voted Remain, a not insignificant number had always been skeptical of an economic arrangement that gave financial interests greater influence at both the national and European levels of government.That combination of stridency and straddle hasn't played well in electoral terms, and has opened space for two other parties to establish themselves as alternatives: the Liberal Democrats, a longstanding centrist liberal party that has positioned itself as the unequivocal party of Remain, and the Brexit Party, a newly-minted political faction founded by Nigel Farage, the former leader of the U.K. Independence Party. At one point this past summer, both parties looked capable of surpassing the Tories, and possibly Labour as well.Since Boris Johnson took the premiership, though, the picture has changed dramatically. The Brexit party has fallen back to 10-12 percent in the polls, while the Tories have surged to the mid-to-high 30s. Moreover, Farage has intimated that he might cooperate with the Tories strategically, targeting constituencies where left-wing Leave voters are concentrated to pull them away from Labour, while staying away from seats that would be contested between the Remain-oriented Liberal Democrats and the Leave-oriented Tories.How could such a strategy work if Brexit is only getting less-popular with time? The answer comes down to intensity and cohesion.If Tory Remain voters -- of which there were many -- cared more about stopping Brexit than they did about the fate of their party, they would defect to the Liberal Democrats, badly damaging the Tories' chances of winning a majority. Similarly, if Labour Remain voters felt that Brexit was the most important issue, they would either have pushed Corbyn to a more decisive Remain stance, or would be working strategically with the Liberal Democrats in the way that the Brexit Party may work with the Tories. And the Liberal Democrats would be doing the same.But while Brexit may be a politically-defining event for the liberal center, for the left this is their first chance at power since the 1970s -- not something to be traded away lightly for the sake of free trade with Germany or even stability in Ireland. Even for liberal centrists, the choice between Corbyn and Johnson may be a tough one. For the right, meanwhile, the party as a whole seems to have come to realize that while the hard Leave voters are a minority in the country, they hold the balance of power within the Tory coalition. If they are not given the wheel, the coach isn't going anywhere.Now they have the wheel, and a Leave coalition looks likely to triumph decisively, in spite of all regrets.What happens then? The opposition could continue to come up with explanations for why the result doesn't truly reflect the will of the people -- blaming the electoral system, for instance (though in current polling the Tory-plus-Brexit coalition outpolls Labour-plus-Lib-Dems by an average of five points, suggesting even proportional representation would give victory to the Brexiteers). But they would be wiser to focus on the future. No longer dependent on the votes of Irish Unionists, nor needing to cater to the concerns of the Scottish Nationalists, a big Tory majority could govern from the center of England rather than Britain.The biggest post-Brexit challenge may not be how to get Britain back into Europe, but how to hold Britain itself together.Want more essential commentary and analysis like this delivered straight to your inbox? Sign up for The Week's ""Today's best articles"" newsletter here.",,Why the Tories are cruising toward a big win in Britain
Chris Christie Among Lawyers Making $15 Million in 1MDB Pact,"Thu, 31 Oct 2019 12:10:31 -0400",https://news.yahoo.com/chris-christie-among-lawyers-reaping-133349408.html,"(Bloomberg) -- The biggest recovery ever from an American anti-corruption crackdown is proving lucrative for former New Jersey Governor Chris Christie.A major deal struck by the U.S. for fugitive financier Jho Low to give up almost $1 billion in assets allegedly stolen from a Malaysian investment fund comes with a provision to pay his lawyers. As part of the 1MDB settlement, the Justice Department allowed for $15 million to be paid to a group advising Jho Low, including the law firm Christie set up after two terms as New Jersey’s governor.Those proceeds will come from Jho Low’s stake in EMI Music Publishing, which has grown to about $415 million. That investment ballooned after he initially put in a little more than $100 million stolen from 1MDB, according to prosecutors. The two sides agreed to the provision to allow the lawyers to extract fees from Low, whose assets and accounts have been seized or monitored by authorities across the world.“We were pleased to help negotiate this historic resolution in order to preserve the tremendous value of assets involved,” Christie said in a statement after the Justice Department announced the settlement agreement on Wednesday. It still needs approval from a federal judge.Christie, who ran for the Republican presidential nomination in 2016 before dropping out and endorsing Donald Trump, set up his own law firm last year, the Christie Law Firm LLC. The other firms that will receive proceeds of the 1MDB deal for legal expenses are Kobre & Kim LLP and Lowenstein Sandler LLP.The agreement comes even before the criminal charges against Low have been resolved. In the settlement, the Justice Department cautioned that the released funds should be used only for the Low family’s legal fees and costs related to the lawsuits, and can’t be routed back to Low or his family.The cases were resolved in a “collaborative and fair way that includes payment of our legal fees,” said Robin Rathmell, a lawyer at Kobre & Kim.(Updates with lawyer’s comment in last paragraph.)To contact the reporter on this story: Sridhar Natarajan in New York at snatarajan15@bloomberg.netTo contact the editors responsible for this story: Michael J. Moore at mmoore55@bloomberg.net, Daniel Taub, David S. JoachimFor more articles like this, please visit us at bloomberg.com©2019 Bloomberg L.P.",http://l.yimg.com/uu/api/res/1.2/PbVaTWepxvVbXr53TcCujQ--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media.zenfs.com/en/bloomberg_politics_602/f6e0823b2c5d5c67a6bef851e5731153,Chris Christie Among Lawyers Making $15 Million in 1MDB Pact
U.S. Navy Beware! Russian Submarines Surge Into the Atlantic,"Thu, 31 Oct 2019 03:24:00 -0400",https://news.yahoo.com/u-navy-beware-russian-submarines-072400651.html,The Russian navy in mid-October 2019 sortied eight submarines in the country’s biggest undersea exercise since the Cold War.,http://l2.yimg.com/uu/api/res/1.2/bi4TcYlAoP1s_M9PvaD4zQ--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media.zenfs.com/en/the_national_interest_705/723f75445632ef8d61a19a10be6803ae,U.S. Navy Beware! Russian Submarines Surge Into the Atlantic
India Farmers Plan Nationwide Protest Against 16-Nation Trade Deal,"Thu, 31 Oct 2019 08:50:07 -0400",https://news.yahoo.com/india-farmers-plan-nationwide-protest-125007797.html,"(Bloomberg) -- Terms of Trade is a daily newsletter that untangles a world embroiled in trade wars. Sign up here. India’s farmers’ organizations have planned a nationwide protest on Nov. 4 to demand that the government of Prime Minister Narendra Modi keep agriculture out of a 16-nation trade agreement currently being negotiated in Thailand.The All India Kisan Sangharsh Coordination Committee, an umbrella organization of about 250 farmers unions from across the country, said that they will burn effigies depicting the China-backed Regional Comprehensive Economic Partnership or RCEP, to mark their protest and warn the government.Indian farmers won’t be able to compete should the country agree to cut duties for agricultural and dairy products in the proposed trade pact, said V.M. Singh, a convener of the the farmers’ group. Imports of dairy and agricultural products including wheat, cotton and oil seeds would affect the livelihood of millions of Indian farmers, he said.The government should defer signing of the agreement and hold consultations with farmers, state governments and other stake holders before taking a final decision, said Singh. “We have to stop RCEP,” he said.It is not clear yet what terms India will agree to in order to join what could become the world’s largest trade deal. The final stage of negotiations have begun in Bangkok and Indian trade minister Piyush Goyal will travel for the ministerial meeting there on Nov. 1. The nations are seeking to conclude the negotiations by November end.To contact the reporter on this story: Bibhudatta Pradhan in New Delhi at bpradhan@bloomberg.netTo contact the editors responsible for this story: Ruth Pollard at rpollard2@bloomberg.net, Muneeza Naqvi, Abhay SinghFor more articles like this, please visit us at bloomberg.com©2019 Bloomberg L.P.",http://l1.yimg.com/uu/api/res/1.2/GF2o4tZmPCtqpE8IuBOemg--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media.zenfs.com/en/bloomberg_politics_602/38b9b9b23d04b76ac5ea78347d209b84,India Farmers Plan Nationwide Protest Against 16-Nation Trade Deal
Death sentence confirmed against four men in Morocco backpacker murders,"Thu, 31 Oct 2019 06:25:05 -0400",https://news.yahoo.com/death-sentence-confirmed-against-four-102505231.html,"A Moroccan appeals court upheld, late on Wednesday, death sentences against three Moroccan men for murdering two Scandinavian women in the Atlas mountains last December.  A fourth man was also handed capital punishment after he was sentenced to life in prison by an anti-terrorism court on July 18.  The other three were handed death sentences at the time.",,Death sentence confirmed against four men in Morocco backpacker murders
Authorities Identify ‘Fly Creek Jane Doe’ Through DNA and Now the Real Questions Start,"Thu, 31 Oct 2019 09:13:07 -0400",https://news.yahoo.com/authorities-identify-fly-creek-jane-131307745.html,"On a chilly February Sunday in 1980, a father and son panning for gold along Fly Creek in Clark County, Washington, kicked up the remains of a human skeleton that appeared to have been buried in a shallow grave. They called the authorities who came to collect the skull and what bones hadn’t been dragged away by animals, and were able to use the remains to construct a facial reconstruction that produced a picture of a teenage girl. Detectives were able to deduce that she died from a cause that did not seem natural. Calls for information, searches through missing persons reports, and detective work turned up nothing. No one seemed to miss the teen, dubbed the ‘Fly Creek Jane Doe,’ and, for the last 40 years, that is as far as the case went–until now.This summer Clark County detectives decided to post a DNA sample from the old remains to the Virginia-based Parabon NanoLabs, a public genealogy database that has had recent success closing old cold cases. The lab found a tie to a distant cousin of a teen named Sandra “Sandy” Renee Morden who said she was last seen in 1977–three years before her skeletal remains were found. Courtesy of Clark County SheriffThe Oregonian then dug up an old birthday announcement that was tied to the case. On April 29, 1977, in the classified section of the paper, a tiny ad appeared that said: “Sandra Renee Morden, Happy 15th Birthday. Love Always—Mom.” Such published greetings were a common way to mark a birthday or anniversary in the era before Facebook and other social media. Morden’s parents were divorced, according to the DNA-linked cousin, who does not want to be named and who provided Clark County cold-case detective Lindsay Schultz with the only clues the teen’s life. Schultz told the Oregonian that Morden was a “latchkey kid” who was mostly “unsupervised.” There is no indication that the parents filed a missing persons report, and, as Schultz says, “We didn’t have [the National Crime Information Center] at that time.” The detective says Morden’s parents came from the San Francisco area and settled in Portland. They split up in the early 1970s, and did not communicate with each other. The girl’s mother, identified as Kathryn Irene Morden, apparently lost custody and the cousin said Sandy most often stayed with her father, identified as Andrew Bain Morden, a Marine Corps veteran who fought in the Korean War. Schultz says she likely fell through the cracks when one parent thought the other had her. She last attended Wilson High School in Portland. Schultz told the Oregonian that the father likely thought she was with her mother. He had left her alone for an extended period of time and when he came back, she was gone, so he assumed she had gone to her mother’s home. “We don’t know for certain,” Schultz says. “We know that’s what family members believe.”Both parents are dead, so there is no way to confirm what either of them knew. Schultz told the Oregonian that it is the birthday greeting that bothers him most. It was posted around the time the extended family says she disappeared. “Was it just a mom who loved her daughter–or did her mom know something and put it out there for that reason?” Schultz said. “It’s one of those two, right? You ponder it. You look at it and you think, ‘What does it mean?’”Now detectives are looking for the missing puzzle pieces. They are calling on anyone who might have any information about Morden, her parents, or how she might have died to contact the Clark County Medical Examiner's Office or Clark County Sheriff's Office Cold Case Tip Line.Read more at The Daily Beast.Got a tip? Send it to The Daily Beast hereGet our top stories in your inbox every day. Sign up now!Daily Beast Membership: Beast Inside goes deeper on the stories that matter to you. Learn more.",http://l1.yimg.com/uu/api/res/1.2/SDZIwGol7i490n6I1E3hMQ--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media.zenfs.com/en-US/thedailybeast.com/3aad454293f39aeae0ac3a45c8f7da7d,Authorities Identify ‘Fly Creek Jane Doe’ Through DNA and Now the Real Questions Start
"Qantas grounds Boeing 737 plane with crack, inspects others","Thu, 31 Oct 2019 02:17:26 -0400",https://news.yahoo.com/qantas-grounds-boeing-737-plane-crack-inspects-others-013140640.html,"Australian flag carrier Qantas said Thursday it had grounded one Boeing 737NG due to a structural crack, and was urgently inspecting 32 others for the flaw.  The grounding is the latest safety concern for Boeing, as it reels from two 737 MAX crashes that killed 346 people and highlighted problems with the planes' flight handling software.  The US aviation authority this month ordered checks of Boeing 737NG planes that had flown more than 30,000 times.",http://l2.yimg.com/uu/api/res/1.2/QdlwI7FUT2UCdKbRpn0jtw--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/http://media.zenfs.com/en_us/News/afp.com/dbb7d54772fd3991e089d08482d5f8d74f73dff6.jpg,"Qantas grounds Boeing 737 plane with crack, inspects others"
"KGB Judged ‘Comrade V.V. Putin’ a Disciplined, Conscientious Spy","Thu, 31 Oct 2019 06:46:29 -0400",https://news.yahoo.com/kgb-judged-comrade-v-v-104629972.html,"(Bloomberg) -- Russian President Vladimir Putin was “prompt, disciplined and conscientious” as a spy in the KGB, according to a declassified profile from the Soviet Union’s feared security service.“Comrade V.V. Putin constantly improves his ideological and political standards,” according to the document exhibited at the Central State Archive for Historical-Political Documents of St. Petersburg, the Russian leader’s home city. “He’s actively engaged in party education work.”The profile, which is also on show at a Moscow exhibition of “outstanding figures” of modern Russian history, describes Putin as “morally upstanding” and enjoying “well-deserved authority among colleagues,” noting that he won a judo championship in 1978.Putin joined the KGB in 1975 after graduating from the law faculty of Leningrad State University, located in what’s now St. Petersburg, and served as a spy for more than 15 years until the Soviet Union’s collapse in 1991. Putin asked to become a KGB officer even before he finished school, according to his Kremlin biography, which cites him saying his view of the organization “was based on idealistic stories I heard about intelligence.”He served in Dresden in East Germany from 1985 until 1990, rising to the rank of lieutenant colonel during a largely undistinguished stint, and was awarded a bronze medal for service to the National People’s Army of the German Democratic Republic. He headed the Federal Security Service, the main successor agency of the KGB, in 1998-1999 before President Boris Yeltsin made him prime minister and named Putin as his chosen successor. Putin was elected president in 2000.The KGB’s appraisal of Putin, which appears to be from the late 1970s or early 1980s, was absolutely standard and showed that he hadn’t stood out or achieved anything in particular, according to Alexei Kondaurov, a former KGB general. “Usually we wrote ‘morally upstanding’ when there was nothing else to say,” he said.Still, there’s been “colossal” public interest in the document, shown as part of commemorations of the archive’s 90th anniversary, said Olga Bobrova, deputy head of the institution.To contact the reporters on this story: Irina Reznik in Moscow at ireznik@bloomberg.net;Henry Meyer in Moscow at hmeyer4@bloomberg.netTo contact the editors responsible for this story: Gregory L. White at gwhite64@bloomberg.net, Tony Halpin, Paul AbelskyFor more articles like this, please visit us at bloomberg.com©2019 Bloomberg L.P.",http://l.yimg.com/uu/api/res/1.2/kJfS_a3lsxwsLmK3nqmkSw--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media.zenfs.com/en/bloomberg_politics_602/3343959f3d0120edaf7d32af41ccf2fc,"KGB Judged ‘Comrade V.V. Putin’ a Disciplined, Conscientious Spy"
Live updates: House passes impeachment resolution,"Thu, 31 Oct 2019 09:31:57 -0400",https://news.yahoo.com/house-impeachment-vote-trump-live-133157368.html,"The House on Thursday voted to pass a historic resolution establishing formal procedures for the ongoing impeachment inquiry into President Trump. The 232-196 vote fell mostly along party lines, with two moderate Democrats voting against the measure.",http://l1.yimg.com/uu/api/res/1.2/.2dP09SVXpW7i6HlA6AVxg--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media-mbst-pub-ue1.s3.amazonaws.com/creatr-uploaded-images/2019-10/7b696780-fb33-11e9-b9e7-8bf92932f488,Live updates: House passes impeachment resolution
"G.M. Union Members Return to Work, but Worries Are Far From Over","Thu, 31 Oct 2019 06:48:39 -0400",https://news.yahoo.com/g-m-union-members-return-104839179.html,GM autoworkers returned to work with a new contract after their longest nationwide strike in nearly 50 years. Here's where they stand now.,http://l1.yimg.com/uu/api/res/1.2/ba3mWr.8ASTQgIis1MyRfQ--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media.zenfs.com/en/time_72/ab5f71c6022adf9707a5e8ca93cc8cde,"G.M. Union Members Return to Work, but Worries Are Far From Over"
Chris Christie Among Lawyers Making $15 Million in 1MDB Pact,"Thu, 31 Oct 2019 12:10:31 -0400",https://news.yahoo.com/chris-christie-among-lawyers-reaping-133349408.html,"(Bloomberg) -- The biggest recovery ever from an American anti-corruption crackdown is proving lucrative for former New Jersey Governor Chris Christie.A major deal struck by the U.S. for fugitive financier Jho Low to give up almost $1 billion in assets allegedly stolen from a Malaysian investment fund comes with a provision to pay his lawyers. As part of the 1MDB settlement, the Justice Department allowed for $15 million to be paid to a group advising Jho Low, including the law firm Christie set up after two terms as New Jersey’s governor.Those proceeds will come from Jho Low’s stake in EMI Music Publishing, which has grown to about $415 million. That investment ballooned after he initially put in a little more than $100 million stolen from 1MDB, according to prosecutors. The two sides agreed to the provision to allow the lawyers to extract fees from Low, whose assets and accounts have been seized or monitored by authorities across the world.“We were pleased to help negotiate this historic resolution in order to preserve the tremendous value of assets involved,” Christie said in a statement after the Justice Department announced the settlement agreement on Wednesday. It still needs approval from a federal judge.Christie, who ran for the Republican presidential nomination in 2016 before dropping out and endorsing Donald Trump, set up his own law firm last year, the Christie Law Firm LLC. The other firms that will receive proceeds of the 1MDB deal for legal expenses are Kobre & Kim LLP and Lowenstein Sandler LLP.The agreement comes even before the criminal charges against Low have been resolved. In the settlement, the Justice Department cautioned that the released funds should be used only for the Low family’s legal fees and costs related to the lawsuits, and can’t be routed back to Low or his family.The cases were resolved in a “collaborative and fair way that includes payment of our legal fees,” said Robin Rathmell, a lawyer at Kobre & Kim.(Updates with lawyer’s comment in last paragraph.)To contact the reporter on this story: Sridhar Natarajan in New York at snatarajan15@bloomberg.netTo contact the editors responsible for this story: Michael J. Moore at mmoore55@bloomberg.net, Daniel Taub, David S. JoachimFor more articles like this, please visit us at bloomberg.com©2019 Bloomberg L.P.",http://l.yimg.com/uu/api/res/1.2/PbVaTWepxvVbXr53TcCujQ--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media.zenfs.com/en/bloomberg_politics_602/f6e0823b2c5d5c67a6bef851e5731153,Chris Christie Among Lawyers Making $15 Million in 1MDB Pact
Donald Trump Jr: I Wish I Was Like Hunter Biden So I Could ‘Make Millions Off of My Father’s Presidency’,"Thu, 31 Oct 2019 07:22:50 -0400",https://news.yahoo.com/donald-trump-jr-wish-hunter-034516851.html,"Donald Trump Jr., a man who shares the same name as the President of the United States and is currently the executive vice president of the Trump Organization, said with a straight face on Wednesday night that he wished his name was Hunter Biden so he could “make millions off my father's presidency.”During an appearance on Fox News’ Hannity to hawk his upcoming book Triggered, Trump Jr. quickly turned his sights on the impeachment inquiry his father is currently facing. After Trump Jr. called it a “sham” and claimed “the reasonable people in the middle” support his dad, Sean Hannity asked the presidential scion about former Vice President Joe Biden and his son Hunter. The president is facing impeachment largely due to his efforts to pressure Ukraine to open investigations into the Democratic presidential nominee and his family.Insisting the media protects Biden and doesn’t report on unsubstantiated claims that the former veep forced Ukrainian leaders to drop investigations into his son, Hannity then wondered aloud what would happen if Trump Jr.’s name was Hunter Biden.“I wish my name was Hunter Biden,” the president’s eldest son said without a hint of irony. “I could go abroad, make millions off of my father’s presidency—I’d be a really rich guy! It would be incredible!”Trump Jr. then brought up unfounded allegations that Hunter Biden got a sweetheart $1.5 billion deal from China thanks to a desire by Beijing to curry favor with the then-vice president, claiming that if he got “$1.5 from China” the media’s “heads would explode.”“They would have an aneurysm—we’d end the fake news problem,” he concluded. “That is the double standard that we are living under right now. That is the double standard the American people are sick and tired of.”While the lack of self-awareness should be apparent, it should also be noted that while his father has been president, Trump Jr. has opened himself and his dad up to a whole host of conflict of interest issues. For example, a trip to India Trump Jr. took to sell his family’s condominium projects cost American taxpayers roughly $100,000.Read more at The Daily Beast.Get our top stories in your inbox every day. Sign up now!Daily Beast Membership: Beast Inside goes deeper on the stories that matter to you. Learn more.",http://l2.yimg.com/uu/api/res/1.2/vypoOIdHZqPTuyClu9C_Ig--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media.zenfs.com/en-US/thedailybeast.com/0a13e97fac312f151608d8bf81deece6,Donald Trump Jr: I Wish I Was Like Hunter Biden So I Could ‘Make Millions Off of My Father’s Presidency’
"Homes destroyed, hundreds more evacuated as Los Angeles wildfires spread","Thu, 31 Oct 2019 08:59:58 -0400",https://news.yahoo.com/desert-winds-fuel-twin-wildfires-125958841.html,"More wildfires ignited near Los Angeles on Thursday, destroying homes and forcing evacuations, as the region faced a second day of gusting desert winds that have fanned flames and displaced thousands of people.  The fast-moving Hillside Fire grew to 200 acres (80 hectares) and was starting to consume homes near scrub-covered slopes in San Bernardino, east of Los Angeles, according to the San Bernardino County Fire Department.  A helicopter and a small plane dropped water and retardant on the flames, according to Chris Prater, a fire department spokesman.",http://l1.yimg.com/uu/api/res/1.2/As0Alga6NdnqgVgKSwm0sA--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media.zenfs.com/en-US/reuters.com/7b13d9ec06bc690d60c21f3db52c21f1,"Homes destroyed, hundreds more evacuated as Los Angeles wildfires spread"
Why the Tories are cruising toward a big win in Britain,"Thu, 31 Oct 2019 05:50:02 -0400",https://news.yahoo.com/why-tories-cruising-toward-big-095002680.html,"The polling is clear. Over the more than three years since they voted to leave the European Union, British voters have come to regret their choice. Polls consistently show a several-point margin in favor of Remain, only one in three voters will endorse the proposition that getting Brexit over with is better than further delay, and two thirds believe that a no-deal Brexit should require another referendum.So why are Boris Johnson's Tories, running on a clearer stance for Brexit than ever before, currently projected to win a decisive victory in the December election?The simplest answer is: the opposition is divided. But that answer obscures more than it reveals, because it presumes that the question of Brexit is as dominant among the opposition as it is among the Tories. And the division of the opposition itself proves that this is not the case. On the contrary: Brexit is a truly existential question for a far larger fraction of Leave voters than it is of Remain voters, and that has had and continues to have material electoral consequences.Consider the largest opposition party. Labour under Jeremy Corbin has trended in an overwhelmingly left-wing direction, not only on economic matters but also on immigration and foreign policy. A ""no enemies on the left"" approach has even seen extremist illiberal and anti-Semitic elements gain a greater foothold within the party. But on Brexit, Corbyn has taken a somewhat ambiguous stance, reflecting the fact that while a majority of Labourites voted Remain, a not insignificant number had always been skeptical of an economic arrangement that gave financial interests greater influence at both the national and European levels of government.That combination of stridency and straddle hasn't played well in electoral terms, and has opened space for two other parties to establish themselves as alternatives: the Liberal Democrats, a longstanding centrist liberal party that has positioned itself as the unequivocal party of Remain, and the Brexit Party, a newly-minted political faction founded by Nigel Farage, the former leader of the U.K. Independence Party. At one point this past summer, both parties looked capable of surpassing the Tories, and possibly Labour as well.Since Boris Johnson took the premiership, though, the picture has changed dramatically. The Brexit party has fallen back to 10-12 percent in the polls, while the Tories have surged to the mid-to-high 30s. Moreover, Farage has intimated that he might cooperate with the Tories strategically, targeting constituencies where left-wing Leave voters are concentrated to pull them away from Labour, while staying away from seats that would be contested between the Remain-oriented Liberal Democrats and the Leave-oriented Tories.How could such a strategy work if Brexit is only getting less-popular with time? The answer comes down to intensity and cohesion.If Tory Remain voters -- of which there were many -- cared more about stopping Brexit than they did about the fate of their party, they would defect to the Liberal Democrats, badly damaging the Tories' chances of winning a majority. Similarly, if Labour Remain voters felt that Brexit was the most important issue, they would either have pushed Corbyn to a more decisive Remain stance, or would be working strategically with the Liberal Democrats in the way that the Brexit Party may work with the Tories. And the Liberal Democrats would be doing the same.But while Brexit may be a politically-defining event for the liberal center, for the left this is their first chance at power since the 1970s -- not something to be traded away lightly for the sake of free trade with Germany or even stability in Ireland. Even for liberal centrists, the choice between Corbyn and Johnson may be a tough one. For the right, meanwhile, the party as a whole seems to have come to realize that while the hard Leave voters are a minority in the country, they hold the balance of power within the Tory coalition. If they are not given the wheel, the coach isn't going anywhere.Now they have the wheel, and a Leave coalition looks likely to triumph decisively, in spite of all regrets.What happens then? The opposition could continue to come up with explanations for why the result doesn't truly reflect the will of the people -- blaming the electoral system, for instance (though in current polling the Tory-plus-Brexit coalition outpolls Labour-plus-Lib-Dems by an average of five points, suggesting even proportional representation would give victory to the Brexiteers). But they would be wiser to focus on the future. No longer dependent on the votes of Irish Unionists, nor needing to cater to the concerns of the Scottish Nationalists, a big Tory majority could govern from the center of England rather than Britain.The biggest post-Brexit challenge may not be how to get Britain back into Europe, but how to hold Britain itself together.Want more essential commentary and analysis like this delivered straight to your inbox? Sign up for The Week's ""Today's best articles"" newsletter here.",,Why the Tories are cruising toward a big win in Britain
U.S. Navy Beware! Russian Submarines Surge Into the Atlantic,"Thu, 31 Oct 2019 03:24:00 -0400",https://news.yahoo.com/u-navy-beware-russian-submarines-072400651.html,The Russian navy in mid-October 2019 sortied eight submarines in the country’s biggest undersea exercise since the Cold War.,http://l2.yimg.com/uu/api/res/1.2/bi4TcYlAoP1s_M9PvaD4zQ--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media.zenfs.com/en/the_national_interest_705/723f75445632ef8d61a19a10be6803ae,U.S. Navy Beware! Russian Submarines Surge Into the Atlantic
